"","Meaning","NineEnd","Age"
"NA.1276",,0,
"NA.1277",,0,
"NA.1278",,0,
"NA.1279",,0,
"NA.1280",,0,
"NA.1281",,0,
"NA.1282",,0,
"NA.1283",,0,
"NA.1284",,0,
"NA.1285",,0,
"NA.1286",,0,
"NA.1287",,0,
"NA.1288",,0,
"NA.1289",,0,
"NA.1290",,0,
"NA.1291",,0,
"NA.1292",,0,
"NA.1293",,0,
"NA.1294",,0,
"NA.1295",,0,
"NA.1296",,0,
"NA.1297",,0,
"NA.1298",,0,
"NA.1299",,0,
"NA.1300",,0,
"NA.1301",,0,
"NA.1302",,0,
"NA.1303",,0,
"NA.1304",,0,
"NA.1305",,0,
"NA.1306",,0,
"NA.1307",,0,
"NA.1308",,0,
"NA.1309",,0,
"NA.1310",,0,
"NA.1311",,0,
"NA.1312",,0,
"NA.1313",,0,
"NA.1314",,0,
"NA.1315",,0,
"NA.1316",,0,
"NA.1317",,0,
"NA.1318",,0,
"NA.1319",,0,
"NA.1320",,0,
"NA.1321",,0,
"NA.1322",,0,
"NA.1323",,0,
"NA.1324",,0,
"NA.1325",,0,
"NA.1326",,0,
"NA.1327",,0,
"NA.1328",,0,
"NA.1329",,0,
"NA.1330",,0,
"NA.1331",,0,
"NA.1332",,0,
"NA.1333",,0,
"NA.1334",,0,
"NA.1335",,0,
"NA.1336",,0,
"NA.1337",,0,
"NA.1338",,0,
"NA.1339",,0,
"NA.1340",,0,
"NA.1341",,0,
"NA.1342",,0,
"NA.1343",,0,
"NA.1344",,0,
"NA.1345",,0,
"NA.1346",,0,
"NA.1347",,0,
"NA.1348",,0,
"NA.1349",,0,
"NA.1350",,0,
"NA.1351",,0,
"NA.1352",,0,
"NA.1353",,0,
"NA.1354",,0,
"NA.1355",,0,
"NA.1356",,0,
"NA.1357",,0,
"NA.1358",,0,
"NA.1359",,0,
"NA.1360",,0,
"NA.1361",,0,
"NA.1362",,0,
"NA.1363",,0,
"NA.1364",,0,
"NA.1365",,0,
"NA.1366",,0,
"NA.1367",,0,
"NA.1368",,0,
"NA.1369",,0,
"NA.1370",,0,
"NA.1371",,0,
"NA.1372",,0,
"NA.1373",,0,
"NA.1374",,0,
"NA.1375",,0,
"NA.1376",,0,
"NA.1377",,0,
"NA.1378",,0,
"NA.1379",,0,
"NA.1380",,0,
"NA.1381",,0,
"NA.1382",,0,
"NA.1383",,0,
"NA.1384",,0,
"NA.1385",,0,
"NA.1386",,0,
"NA.1387",,0,
"NA.1388",,0,
"NA.1389",,0,
"NA.1390",,0,
"NA.1391",,0,
"NA.1392",,0,
"NA.1393",,0,
"NA.1394",,0,
"NA.1395",,0,
"NA.1396",,0,
"NA.1397",,0,
"NA.1398",,0,
"NA.1399",,0,
"NA.1400",,0,
"NA.1401",,0,
"NA.1402",,0,
"NA.1403",,0,
"NA.1404",,0,
"NA.1405",,0,
"NA.1406",,0,
"NA.1407",,0,
"NA.1408",,0,
"NA.1409",,0,
"NA.1410",,0,
"NA.1411",,0,
"NA.1412",,0,
"NA.1413",,0,
"NA.1414",,0,
"NA.1415",,0,
"NA.1416",,0,
"NA.1417",,0,
"NA.1418",,0,
"NA.1419",,0,
"NA.1420",,0,
"NA.1421",,0,
"NA.1422",,0,
"NA.1423",,0,
"NA.1424",,0,
"NA.1425",,0,
"NA.1426",,0,
"NA.1427",,0,
"NA.1428",,0,
"NA.1429",,0,
"NA.1430",,0,
"NA.1431",,0,
"NA.1432",,0,
"NA.1433",,0,
"NA.1434",,0,
"NA.1435",,0,
"NA.1436",,0,
"NA.1437",,0,
"NA.1438",,0,
"NA.1439",,0,
"NA.1440",,0,
"NA.1441",,0,
"NA.1442",,0,
"NA.1443",,0,
"NA.1444",,0,
"NA.1445",,0,
"NA.1446",,0,
"NA.1447",,0,
"NA.1448",,0,
"NA.1449",,0,
"NA.1450",,0,
"NA.1451",,0,
"NA.1452",,0,
"NA.1453",,0,
"NA.1454",,0,
"NA.1455",,0,
"NA.1456",,0,
"NA.1457",,0,
"NA.1458",,0,
"NA.1459",,0,
"NA.1460",,0,
"NA.1461",,0,
"NA.1462",,0,
"NA.1463",,0,
"NA.1464",,0,
"NA.1465",,0,
"NA.1466",,0,
"NA.1467",,0,
"NA.1468",,0,
"NA.1469",,0,
"NA.1470",,0,
"NA.1471",,0,
"NA.1472",,0,
"NA.1473",,0,
"NA.1474",,0,
"NA.1475",,0,
"NA.1476",,0,
"NA.1477",,0,
"NA.1478",,0,
"NA.1479",,0,
"NA.1480",,0,
"NA.1481",,0,
"NA.1482",,0,
"NA.1483",,0,
"NA.1484",,0,
"NA.1485",,0,
"NA.1486",,0,
"NA.1487",,0,
"NA.1488",,0,
"NA.1489",,0,
"NA.1490",,0,
"NA.1491",,0,
"NA.1492",,0,
"NA.1493",,0,
"NA.1494",,0,
"NA.1495",,0,
"NA.1496",,0,
"NA.1497",,0,
"NA.1498",,0,
"NA.1499",,0,
"NA.1500",,0,
"NA.1501",,0,
"NA.1502",,0,
"NA.1503",,0,
"NA.1504",,0,
"NA.1505",,0,
"NA.1506",,0,
"NA.1507",,0,
"NA.1508",,0,
"NA.1509",,0,
"NA.1510",,0,
"NA.1511",,0,
"NA.1512",,0,
"NA.1513",,0,
"NA.1514",,0,
"NA.1515",,0,
"NA.1516",,0,
"NA.1517",,0,
"NA.1518",,0,
"NA.1519",,0,
"NA.1520",,0,
"NA.1521",,0,
"NA.1522",,0,
"NA.1523",,0,
"NA.1524",,0,
"NA.1525",,0,
"NA.1526",,0,
"NA.1527",,0,
"NA.1528",,0,
"NA.1529",,0,
"NA.1530",,0,
"NA.1531",,0,
"NA.1532",,0,
"NA.1533",,0,
"NA.1534",,0,
"NA.1535",,0,
"NA.1536",,0,
"NA.1537",,0,
"NA.1538",,0,
"NA.1539",,0,
"NA.1540",,0,
"NA.1541",,0,
"NA.1542",,0,
"NA.1543",,0,
"NA.1544",,0,
"NA.1545",,0,
"NA.1546",,0,
"NA.1547",,0,
"NA.1548",,0,
"NA.1549",,0,
"NA.1550",,0,
"NA.1551",,0,
"NA.1552",,0,
"NA.1553",,0,
"NA.1554",,0,
"NA.1555",,0,
"NA.1556",,0,
"NA.1557",,0,
"NA.1558",,0,
"NA.1559",,0,
"NA.1560",,0,
"NA.1561",,0,
"NA.1562",,0,
"NA.1563",,0,
"NA.1564",,0,
"NA.1565",,0,
"NA.1566",,0,
"NA.1567",,0,
"NA.1568",,0,
"NA.1569",,0,
"NA.1570",,0,
"NA.1571",,0,
"NA.1572",,0,
"NA.1573",,0,
"NA.1574",,0,
"NA.1575",,0,
"NA.1576",,0,
"NA.1577",,0,
"NA.1578",,0,
"NA.1579",,0,
"NA.1580",,0,
"NA.1581",,0,
"NA.1582",,0,
"NA.1583",,0,
"NA.1584",,0,
"NA.1585",,0,
"NA.1586",,0,
"NA.1587",,0,
"NA.1588",,0,
"NA.1589",,0,
"NA.1590",,0,
"NA.1591",,0,
"NA.1592",,0,
"NA.1593",,0,
"NA.1594",,0,
"NA.1595",,0,
"NA.1596",,0,
"NA.1597",,0,
"NA.1598",,0,
"NA.1599",,0,
"NA.1600",,0,
"NA.1601",,0,
"NA.1602",,0,
"NA.1603",,0,
"NA.1604",,0,
"NA.1605",,0,
"NA.1606",,0,
"NA.1607",,0,
"NA.1608",,0,
"NA.1609",,0,
"NA.1610",,0,
"NA.1611",,0,
"NA.1612",,0,
"NA.1613",,0,
"NA.1614",,0,
"NA.1615",,0,
"NA.1616",,0,
"NA.1617",,0,
"NA.1618",,0,
"NA.1619",,0,
"NA.1620",,0,
"NA.1621",,0,
"NA.1622",,0,
"NA.1623",,0,
"NA.1624",,0,
"NA.1625",,0,
"NA.1626",,0,
"NA.1627",,0,
"NA.1628",,0,
"NA.1629",,0,
"NA.1630",,0,
"NA.1631",,0,
"NA.1632",,0,
"NA.1633",,0,
"NA.1634",,0,
"NA.1635",,0,
"NA.1636",,0,
"NA.1637",,0,
"NA.1638",,0,
"NA.1639",,0,
"NA.1640",,0,
"NA.1641",,0,
"NA.1642",,0,
"NA.1643",,0,
"NA.1644",,0,
"NA.1645",,0,
"NA.1646",,0,
"NA.1647",,0,
"NA.1648",,0,
"NA.1649",,0,
"NA.1650",,0,
"NA.1651",,0,
"NA.1652",,0,
"NA.1653",,0,
"NA.1654",,0,
"NA.1655",,0,
"NA.1656",,0,
"NA.1657",,0,
"NA.1658",,0,
"NA.1659",,0,
"NA.1660",,0,
"NA.1661",,0,
"NA.1662",,0,
"NA.1663",,0,
"NA.1664",,0,
"NA.1665",,0,
"NA.1666",,0,
"NA.1667",,0,
"NA.1668",,0,
"NA.1669",,0,
"NA.1670",,0,
"NA.1671",,0,
"NA.1672",,0,
"NA.1673",,0,
"NA.1674",,0,
"NA.1675",,0,
"NA.1676",,0,
"NA.1677",,0,
"NA.1678",,0,
"NA.1679",,0,
"NA.1680",,0,
"NA.1681",,0,
"NA.1682",,0,
"NA.1683",,0,
"NA.1684",,0,
"NA.1685",,0,
"NA.1686",,0,
"NA.1687",,0,
"NA.1688",,0,
"NA.1689",,0,
"NA.1690",,0,
"NA.1691",,0,
"NA.1692",,0,
"NA.1693",,0,
"NA.1694",,0,
"NA.1695",,0,
"NA.1696",,0,
"NA.1697",,0,
"NA.1698",,0,
"NA.1699",,0,
"NA.1700",,0,
"NA.1701",,0,
"NA.1702",,0,
"NA.1703",,0,
"NA.1704",,0,
"NA.1705",,0,
"NA.1706",,0,
"NA.1707",,0,
"NA.1708",,0,
"NA.1709",,0,
"NA.1710",,0,
"NA.1711",,0,
"NA.1712",,0,
"NA.1713",,0,
"NA.1714",,0,
"NA.1715",,0,
"NA.1716",,0,
"NA.1717",,0,
"NA.1718",,0,
"NA.1719",,0,
"NA.1720",,0,
"NA.1721",,0,
"NA.1722",,0,
"NA.1723",,0,
"NA.1724",,0,
"NA.1725",,0,
"NA.1726",,0,
"NA.1727",,0,
"NA.1728",,0,
"NA.1729",,0,
"NA.1730",,0,
"NA.1731",,0,
"NA.1732",,0,
"NA.1733",,0,
"NA.1734",,0,
"NA.1735",,0,
"NA.1736",,0,
"NA.1737",,0,
"NA.1738",,0,
"NA.1739",,0,
"NA.1740",,0,
"NA.1741",,0,
"NA.1742",,0,
"NA.1743",,0,
"NA.1744",,0,
"NA.1745",,0,
"NA.1746",,0,
"NA.1747",,0,
"NA.1748",,0,
"NA.1749",,0,
"NA.1750",,0,
"NA.1751",,0,
"NA.1752",,0,
"NA.1753",,0,
"NA.1754",,0,
"NA.1755",,0,
"NA.1756",,0,
"NA.1757",,0,
"NA.1758",,0,
"NA.1759",,0,
"NA.1760",,0,
"NA.1761",,0,
"NA.1762",,0,
"NA.1763",,0,
"NA.1764",,0,
"NA.1765",,0,
"NA.1766",,0,
"NA.1767",,0,
"NA.1768",,0,
"NA.1769",,0,
"NA.1770",,0,
"NA.1771",,0,
"NA.1772",,0,
"NA.1773",,0,
"NA.1774",,0,
"NA.1775",,0,
"NA.1776",,0,
"NA.1777",,0,
"NA.1778",,0,
"NA.1779",,0,
"NA.1780",,0,
"NA.1781",,0,
"NA.1782",,0,
"NA.1783",,0,
"NA.1784",,0,
"NA.1785",,0,
"NA.1786",,0,
"NA.1787",,0,
"NA.1788",,0,
"NA.1789",,0,
"NA.1790",,0,
"NA.1791",,0,
"NA.1792",,0,
"NA.1793",,0,
"NA.1794",,0,
"NA.1795",,0,
"NA.1796",,0,
"NA.1797",,0,
"NA.1798",,0,
"NA.1799",,0,
"NA.1800",,0,
"NA.1801",,0,
"NA.1802",,0,
"NA.1803",,0,
"NA.1804",,0,
"NA.1805",,0,
"NA.1806",,0,
"NA.1807",,0,
"NA.1808",,0,
"NA.1809",,0,
"NA.1810",,0,
"NA.1811",,0,
"NA.1812",,0,
"NA.1813",,0,
"NA.1814",,0,
"NA.1815",,0,
"NA.1816",,0,
"NA.1817",,0,
"NA.1818",,0,
"NA.1819",,0,
"NA.1820",,0,
"NA.1821",,0,
"NA.1822",,0,
"NA.1823",,0,
"NA.1824",,0,
"NA.1825",,0,
"NA.1826",,0,
"NA.1827",,0,
"NA.1828",,0,
"NA.1829",,0,
"NA.1830",,0,
"NA.1831",,0,
"NA.1832",,0,
"NA.1833",,0,
"NA.1834",,0,
"NA.1835",,0,
"NA.1836",,0,
"NA.1837",,0,
"NA.1838",,0,
"NA.1839",,0,
"NA.1840",,0,
"NA.1841",,0,
"NA.1842",,0,
"NA.1843",,0,
"NA.1844",,0,
"NA.1845",,0,
"NA.1846",,0,
"NA.1847",,0,
"NA.1848",,0,
"NA.1849",,0,
"NA.1850",,0,
"NA.1851",,0,
"NA.1852",,0,
"NA.1853",,0,
"NA.1854",,0,
"NA.1855",,0,
"NA.1856",,0,
"NA.1857",,0,
"NA.1858",,0,
"NA.1859",,0,
"NA.1860",,0,
"NA.1861",,0,
"NA.1862",,0,
"NA.1863",,0,
"NA.1864",,0,
"NA.1865",,0,
"NA.1866",,0,
"NA.1867",,0,
"NA.1868",,0,
"NA.1869",,0,
"NA.1870",,0,
"NA.1871",,0,
"NA.1872",,0,
"NA.1873",,0,
"NA.1874",,0,
"NA.1875",,0,
"NA.1876",,0,
"NA.1877",,0,
"NA.1878",,0,
"NA.1879",,0,
"NA.1880",,0,
"NA.1881",,0,
"NA.1882",,0,
"NA.1883",,0,
"NA.1884",,0,
"NA.1885",,0,
"NA.1886",,0,
"NA.1887",,0,
"NA.1888",,0,
"NA.1889",,0,
"NA.1890",,0,
"NA.1891",,0,
"NA.1892",,0,
"NA.1893",,0,
"NA.1894",,0,
"NA.1895",,0,
"NA.1896",,0,
"NA.1897",,0,
"NA.1898",,0,
"NA.1899",,0,
"NA.1900",,0,
"NA.1901",,0,
"NA.1902",,0,
"NA.1903",,0,
"NA.1904",,0,
"NA.1905",,0,
"NA.1906",,0,
"NA.1907",,0,
"NA.1908",,0,
"NA.1909",,0,
"NA.1910",,0,
"NA.1911",,0,
"NA.1912",,0,
"NA.1913",,0,
"NA.1914",,0,
"NA.1915",,0,
"NA.1916",,0,
"NA.1917",,0,
"NA.1918",,0,
"NA.1919",,0,
"NA.1920",,0,
"NA.1921",,0,
"NA.1922",,0,
"NA.1923",,0,
"NA.1924",,0,
"NA.1925",,0,
"NA.1926",,0,
"NA.1927",,0,
"NA.1928",,0,
"NA.1929",,0,
"NA.1930",,0,
"NA.1931",,0,
"NA.1932",,0,
"NA.1933",,0,
"NA.1934",,0,
"NA.1935",,0,
"NA.1936",,0,
"NA.1937",,0,
"NA.1938",,0,
"NA.1939",,0,
"NA.1940",,0,
"NA.1941",,0,
"NA.1942",,0,
"NA.1943",,0,
"NA.1944",,0,
"NA.1945",,0,
"NA.1946",,0,
"NA.1947",,0,
"NA.1948",,0,
"NA.1949",,0,
"NA.1950",,0,
"NA.1951",,0,
"NA.1952",,0,
"NA.1953",,0,
"NA.1954",,0,
"NA.1955",,0,
"NA.1956",,0,
"NA.1957",,0,
"NA.1958",,0,
"NA.1959",,0,
"NA.1960",,0,
"NA.1961",,0,
"NA.1962",,0,
"NA.1963",,0,
"NA.1964",,0,
"NA.1965",,0,
"NA.1966",,0,
"NA.1967",,0,
"NA.1968",,0,
"NA.1969",,0,
"NA.1970",,0,
"NA.1971",,0,
"NA.1972",,0,
"NA.1973",,0,
"NA.1974",,0,
"NA.1975",,0,
"NA.1976",,0,
"NA.1977",,0,
"NA.1978",,0,
"NA.1979",,0,
"NA.1980",,0,
"NA.1981",,0,
"NA.1982",,0,
"NA.1983",,0,
"NA.1984",,0,
"NA.1985",,0,
"NA.1986",,0,
"NA.1987",,0,
"NA.1988",,0,
"NA.1989",,0,
"NA.1990",,0,
"NA.1991",,0,
"NA.1992",,0,
"NA.1993",,0,
"NA.1994",,0,
"NA.1995",,0,
"NA.1996",,0,
"NA.1997",,0,
"NA.1998",,0,
"NA.1999",,0,
"NA.2000",,0,
"NA.2001",,0,
"NA.2002",,0,
"NA.2003",,0,
"NA.2004",,0,
"NA.2005",,0,
"NA.2006",,0,
"NA.2007",,0,
"NA.2008",,0,
"NA.2009",,0,
"NA.2010",,0,
"NA.2011",,0,
"NA.2012",,0,
"NA.2013",,0,
"NA.2014",,0,
"NA.2015",,0,
"NA.2016",,0,
"NA.2017",,0,
"NA.2018",,0,
"NA.2019",,0,
"NA.2020",,0,
"NA.2021",,0,
"NA.2022",,0,
"NA.2023",,0,
"NA.2024",,0,
"NA.2025",,0,
"NA.2026",,0,
"NA.2027",,0,
"NA.2028",,0,
"NA.2029",,0,
"NA.2030",,0,
"NA.2031",,0,
"NA.2032",,0,
"NA.2033",,0,
"NA.2034",,0,
"NA.2035",,0,
"NA.2036",,0,
"NA.2037",,0,
"NA.2038",,0,
"NA.2039",,0,
"NA.2040",,0,
"NA.2041",,0,
"NA.2042",,0,
"NA.2043",,0,
"NA.2044",,0,
"NA.2045",,0,
"NA.2046",,0,
"NA.2047",,0,
"NA.2048",,0,
"NA.2049",,0,
"NA.2050",,0,
"NA.2051",,0,
"NA.2052",,0,
"NA.2053",,0,
"NA.2054",,0,
"NA.2055",,0,
"NA.2056",,0,
"NA.2057",,0,
"NA.2058",,0,
"NA.2059",,0,
"NA.2060",,0,
"NA.2061",,0,
"NA.2062",,0,
"NA.2063",,0,
"NA.2064",,0,
"NA.2065",,0,
"NA.2066",,0,
"NA.2067",,0,
"NA.2068",,0,
"NA.2069",,0,
"NA.2070",,0,
"NA.2071",,0,
"NA.2072",,0,
"NA.2073",,0,
"NA.2074",,0,
"NA.2075",,0,
"NA.2076",,0,
"NA.2077",,0,
"NA.2078",,0,
"NA.2079",,0,
"NA.2080",,0,
"NA.2081",,0,
"NA.2082",,0,
"NA.2083",,0,
"NA.2084",,0,
"NA.2085",,0,
"NA.2086",,0,
"NA.2087",,0,
"NA.2088",,0,
"NA.2089",,0,
"NA.2090",,0,
"NA.2091",,0,
"NA.2092",,0,
"NA.2093",,0,
"NA.2094",,0,
"NA.2095",,0,
"NA.2096",,0,
"NA.2097",,0,
"NA.2098",,0,
"NA.2099",,0,
"NA.2100",,0,
"NA.2101",,0,
"NA.2102",,0,
"NA.2103",,0,
"NA.2104",,0,
"NA.2105",,0,
"NA.2106",,0,
"NA.2107",,0,
"NA.2108",,0,
"NA.2109",,0,
"NA.2110",,0,
"NA.2111",,0,
"NA.2112",,0,
"NA.2113",,0,
"NA.2114",,0,
"NA.2115",,0,
"NA.2116",,0,
"NA.2117",,0,
"NA.2118",,0,
"NA.2119",,0,
"NA.2120",,0,
"NA.2121",,0,
"NA.2122",,0,
"NA.2123",,0,
"NA.2124",,0,
"NA.2125",,0,
"NA.2126",,0,
"NA.2127",,0,
"NA.2128",,0,
"NA.2129",,0,
"NA.2130",,0,
"NA.2131",,0,
"NA.2132",,0,
"NA.2133",,0,
"NA.2134",,0,
"NA.2135",,0,
"NA.2136",,0,
"NA.2137",,0,
"NA.2138",,0,
"NA.2139",,0,
"NA.2140",,0,
"NA.2141",,0,
"NA.2142",,0,
"NA.2143",,0,
"NA.2144",,0,
"NA.2145",,0,
"NA.2146",,0,
"NA.2147",,0,
"NA.2148",,0,
"NA.2149",,0,
"NA.2150",,0,
"NA.2151",,0,
"NA.2152",,0,
"NA.2153",,0,
"NA.2154",,0,
"NA.2155",,0,
"NA.2156",,0,
"NA.2157",,0,
"NA.2158",,0,
"NA.2159",,0,
"NA.2160",,0,
"NA.2161",,0,
"NA.2162",,0,
"NA.2163",,0,
"NA.2164",,0,
"NA.2165",,0,
"NA.2166",,0,
"NA.2167",,0,
"NA.2168",,0,
"NA.2169",,0,
"NA.2170",,0,
"NA.2171",,0,
"NA.2172",,0,
"NA.2173",,0,
"NA.2174",,0,
"NA.2175",,0,
"NA.2176",,0,
"NA.2177",,0,
"NA.2178",,0,
"NA.2179",,0,
"NA.2180",,0,
"NA.2181",,0,
"NA.2182",,0,
"NA.2183",,0,
"NA.2184",,0,
"NA.2185",,0,
"NA.2186",,0,
"NA.2187",,0,
"NA.2188",,0,
"NA.2189",,0,
"NA.2190",,0,
"NA.2191",,0,
"NA.2192",,0,
"NA.2193",,0,
"NA.2194",,0,
"NA.2195",,0,
"NA.2196",,0,
"NA.2197",,0,
"NA.2198",,0,
"NA.2199",,0,
"NA.2200",,0,
"NA.2201",,0,
"NA.2202",,0,
"NA.2203",,0,
"NA.2204",,0,
"NA.2205",,0,
"NA.2206",,0,
"NA.2207",,0,
"NA.2208",,0,
"NA.2209",,0,
"NA.2210",,0,
"NA.2211",,0,
"NA.2212",,0,
"NA.2213",,0,
"NA.2214",,0,
"NA.2215",,0,
"NA.2216",,0,
"NA.2217",,0,
"NA.2218",,0,
"NA.2219",,0,
"NA.2220",,0,
"NA.2221",,0,
"NA.2222",,0,
"NA.2223",,0,
"NA.2224",,0,
"NA.2225",,0,
"NA.2226",,0,
"NA.2227",,0,
"NA.2228",,0,
"NA.2229",,0,
"NA.2230",,0,
"NA.2231",,0,
"NA.2232",,0,
"NA.2233",,0,
"NA.2234",,0,
"NA.2235",,0,
"NA.2236",,0,
"NA.2237",,0,
"NA.2238",,0,
"NA.2239",,0,
"NA.2240",,0,
"NA.2241",,0,
"NA.2242",,0,
"NA.2243",,0,
"NA.2244",,0,
"NA.2245",,0,
"NA.2246",,0,
"NA.2247",,0,
"NA.2248",,0,
"NA.2249",,0,
"NA.2250",,0,
"NA.2251",,0,
"NA.2252",,0,
"NA.2253",,0,
"NA.2254",,0,
"NA.2255",,0,
"NA.2256",,0,
"NA.2257",,0,
"NA.2258",,0,
"NA.2259",,0,
"NA.2260",,0,
"NA.2261",,0,
"NA.2262",,0,
"NA.2263",,0,
"NA.2264",,0,
"NA.2265",,0,
"NA.2266",,0,
"NA.2267",,0,
"NA.2268",,0,
"NA.2269",,0,
"NA.2270",,0,
"NA.2271",,0,
"NA.2272",,0,
"NA.2273",,0,
"NA.2274",,0,
"NA.2275",,0,
"NA.2276",,0,
"NA.2277",,0,
"NA.2278",,0,
"NA.2279",,0,
"NA.2280",,0,
"NA.2281",,0,
"NA.2282",,0,
"NA.2283",,0,
"NA.2284",,0,
"NA.2285",,0,
"NA.2286",,0,
"NA.2287",,0,
"NA.2288",,0,
"NA.2289",,0,
"NA.2290",,0,
"NA.2291",,0,
"NA.2292",,0,
"NA.2293",,0,
"NA.2294",,0,
"NA.2295",,0,
"NA.2296",,0,
"NA.2297",,0,
"NA.2298",,0,
"NA.2299",,0,
"NA.2300",,0,
"NA.2301",,0,
"NA.2302",,0,
"NA.2303",,0,
"NA.2304",,0,
"NA.2305",,0,
"NA.2306",,0,
"NA.2307",,0,
"NA.2308",,0,
"NA.2309",,0,
"NA.2310",,0,
"NA.2311",,0,
"NA.2312",,0,
"NA.2313",,0,
"NA.2314",,0,
"NA.2315",,0,
"NA.2316",,0,
"NA.2317",,0,
"NA.2318",,0,
"NA.2319",,0,
"NA.2320",,0,
"NA.2321",,0,
"NA.2322",,0,
"NA.2323",,0,
"NA.2324",,0,
"NA.2325",,0,
"NA.2326",,0,
"NA.2327",,0,
"NA.2328",,0,
"NA.2329",,0,
"NA.2330",,0,
"NA.2331",,0,
"NA.2332",,0,
"NA.2333",,0,
"NA.2334",,0,
"NA.2335",,0,
"NA.2336",,0,
"NA.2337",,0,
"NA.2338",,0,
"NA.2339",,0,
"NA.2340",,0,
"NA.2341",,0,
"NA.2342",,0,
"NA.2343",,0,
"NA.2344",,0,
"NA.2345",,0,
"NA.2346",,0,
"NA.2347",,0,
"NA.2348",,0,
"NA.2349",,0,
"NA.2350",,0,
"NA.2351",,0,
"NA.2352",,0,
"NA.2353",,0,
"NA.2354",,0,
"NA.2355",,0,
"NA.2356",,0,
"NA.2357",,0,
"NA.2358",,0,
"NA.2359",,0,
"NA.2360",,0,
"NA.2361",,0,
"NA.2362",,0,
"NA.2363",,0,
"NA.2364",,0,
"NA.2365",,0,
"NA.2366",,0,
"NA.2367",,0,
"NA.2368",,0,
"NA.2369",,0,
"NA.2370",,0,
"NA.2371",,0,
"NA.2372",,0,
"NA.2373",,0,
"NA.2374",,0,
"NA.2375",,0,
"NA.2376",,0,
"NA.2377",,0,
"NA.2378",,0,
"NA.2379",,0,
"NA.2380",,0,
"NA.2381",,0,
"NA.2382",,0,
"NA.2383",,0,
"NA.2384",,0,
"NA.2385",,0,
"NA.2386",,0,
"NA.2387",,0,
"NA.2388",,0,
"NA.2389",,0,
"NA.2390",,0,
"NA.2391",,0,
"NA.2392",,0,
"NA.2393",,0,
"NA.2394",,0,
"NA.2395",,0,
"NA.2396",,0,
"NA.2397",,0,
"NA.2398",,0,
"NA.2399",,0,
"NA.2400",,0,
"NA.2401",,0,
"NA.2402",,0,
"NA.2403",,0,
"NA.2404",,0,
"NA.2405",,0,
"NA.2406",,0,
"NA.2407",,0,
"NA.2408",,0,
"NA.2409",,0,
"NA.2410",,0,
"NA.2411",,0,
"NA.2412",,0,
"NA.2413",,0,
"NA.2414",,0,
"NA.2415",,0,
"NA.2416",,0,
"NA.2417",,0,
"NA.2418",,0,
"NA.2419",,0,
"NA.2420",,0,
"NA.2421",,0,
"NA.2422",,0,
"NA.2423",,0,
"NA.2424",,0,
"NA.2425",,0,
"NA.2426",,0,
"NA.2427",,0,
"NA.2428",,0,
"NA.2429",,0,
"NA.2430",,0,
"NA.2431",,0,
"NA.2432",,0,
"NA.2433",,0,
"NA.2434",,0,
"NA.2435",,0,
"NA.2436",,0,
"NA.2437",,0,
"NA.2438",,0,
"NA.2439",,0,
"NA.2440",,0,
"NA.2441",,0,
"NA.2442",,0,
"NA.2443",,0,
"NA.2444",,0,
"NA.2445",,0,
"NA.2446",,0,
"NA.2447",,0,
"NA.2448",,0,
"NA.2449",,0,
"NA.2450",,0,
"NA.2451",,0,
"NA.2452",,0,
"NA.2453",,0,
"NA.2454",,0,
"NA.2455",,0,
"NA.2456",,0,
"NA.2457",,0,
"NA.2458",,0,
"NA.2459",,0,
"NA.2460",,0,
"NA.2461",,0,
"NA.2462",,0,
"NA.2463",,0,
"NA.2464",,0,
"NA.2465",,0,
"NA.2466",,0,
"4701",2,1,49
"4702",4,1,49
"4713",3,0,25
"4714",3,1,49
"4715",3,0,48
"4716",3,0,61
"4717",3,0,61
"4718",3,0,46
"4723",,0,54
"4724",3,0,56
"4725",3,0,55
"4727",2,0,35
"4728",3,1,39
"4729",3,0,33
"4730",2,0,52
"4731",3,1,39
"4733",3,0,37
"4734",3,0,46
"4735",3,1,59
"4737",3,0,51
"4738",2,0,52
"4741",3,0,25
"4742",3,0,33
"4743",3,0,30
"4744",,0,28
"4745",3,0,40
"4746",3,0,34
"4747",4,0,35
"4748",3,0,41
"4751",3,0,46
"4752",2,1,39
"4753",2,0,41
"4754",4,0,55
"4755",4,0,55
"4756",3,0,52
"4759",4,0,31
"4760",4,0,31
"4761",1,0,40
"4762",3,0,48
"4763",3,0,33
"4764",2,0,51
"4765",3,0,35
"4766",3,0,32
"4772",3,0,43
"4774",3,0,60
"4775",3,0,60
"4782",4,0,54
"4783",4,0,54
"4787",2,0,58
"4788",2,0,58
"4789",4,0,56
"4790",3,0,53
"4791",3,0,53
"4797",3,0,37
"4798",2,1,29
"4801",3,0,36
"4802",2,0,45
"4803",4,0,41
"4804",2,0,28
"4805",2,0,56
"4806",3,0,40
"4807",2,0,45
"4808",4,0,54
"4809",4,0,35
"4810",1,1,29
"4811",,0,35
"4816",3,0,35
"4817",3,0,58
"4820",4,0,41
"4821",,1,49
"4822",3,0,37
"4823",3,0,34
"4824",4,0,34
"4825",2,0,37
"4826",2,0,32
"4827",2,0,35
"4829",3,0,26
"4833",3,0,28
"4834",4,0,45
"4835",3,0,42
"4836",3,0,52
"4838",3,0,53
"4839",2,0,31
"4840",4,0,38
"4841",3,0,33
"4842",1,1,29
"4843",3,0,45
"4844",3,0,51
